Area,Habitaciones,Precio
434,5,3472000
560,2,2395680
194,7,3382778
334,7,3923164
388,2,842736
390,5,3634800
162,7,2296350
321,5,3150615
282,7,4111842
64,7,227136
226,6,2226552
228,2,601464
472,2,2311856
293,3,2106084
552,4,1397664
293,5,1501625
423,4,2620908
58,4,570720
452,6,3907992
413,1,294882
583,2,1099538
577,2,2762676
129,2,185502
122,4,488000
216,5,1864080
380,3,710220
197,3,350463
329,6,4767210
432,3,1854576
410,3,2999970
73,4,633348
573,4,5051568
127,5,1312545
382,1,826648
156,4,340704
541,6,4524924
206,5,1181410
550,7,2768150
469,6,3565338
363,3,2489454
313,4,955276
507,5,3701100
438,7,4804422
557,3,3336987
495,6,2996730
159,2,780372
179,3,969285
190,6,2778180
157,4,1126632
114,7,780444
325,2,544700
249,5,1304760
63,6,306558
205,6,2179560
357,7,5957616
158,7,2247392
59,1,50032
348,5,1228440
582,3,4007070
77,7,341726
505,3,3782955
184,7,1449000
73,4,670724
121,4,400752
442,5,1538160
405,2,884520
107,1,179118
206,6,1270608
345,4,1026720
316,1,267652
331,7,1821162
596,4,5626240
584,1,936152
321,5,3638535
523,4,3543848
314,7,4116854
196,7,862988
515,2,1403890
51,2,253776
325,2,1509300
429,2,2114970
411,5,3978480
69,4,224940
481,1,509860
298,3,1200642
239,4,517196
351,1,736398
575,6,3018750
505,7,5115145
513,3,2129976
267,6,3330558
572,4,3317600
217,2,318990
281,6,3984018
246,3,1617696
121,3,897336
377,3,648063
425,7,2760800
305,7,3638040
447,3,2518398
488,4,3068544
361,1,762793
153,1,101439
381,5,3583305
139,1,278000
309,4,2133336
104,2,434304
438,4,3705480
589,4,2259404
64,2,276992
411,4,2898372
544,6,2131392
588,6,4889808
482,6,6625572
351,4,908388
431,6,4385856
339,5,3925620
47,7,332948
447,3,3141963
273,5,1419600
415,7,2971815
360,7,5481000
260,7,1181180
189,4,1475712
34,6,360672
385,1,620235
193,4,649252
173,4,462948
177,3,863937
490,6,5877060
100,2,411600
209,6,1200078
514,6,2957556
175,6,1008000
272,4,661504
117,5,297765
388,1,498968
395,1,418700
99,4,601524
129,2,160992
410,4,943000
223,4,1976672
407,7,5871789
252,3,1795500
509,7,5408634
525,1,1075200
209,7,2598288
406,1,619962
364,2,425880
370,5,4177300
102,7,1748586
156,1,221676
325,3,2176200
32,6,244608
282,5,1886580
51,4,459204
377,4,3679520
249,1,343869
79,6,594870
204,5,1772760
334,4,2219096
76,2,103664
538,3,2488788
262,2,1154896
506,6,7544460
115,5,974625
97,3,399834
400,5,3078000
445,3,2449725
417,2,602148
451,1,952963
570,3,3226770
384,6,2483712
60,5,398700
565,5,3709225
467,3,2016039
440,1,981640
342,5,1485990
53,5,599430
188,5,1033060
257,7,1394225
59,5,664635
161,4,991760
512,6,4672512
277,3,1737621
302,6,915060
323,7,1652791
454,3,2431170
238,2,861560
244,7,1704584
355,7,3225530
477,5,5368635
231,5,2708475
559,7,5251246
199,5,1556180
580,4,2584480
408,1,322320
505,6,6196350
555,7,9390045
35,6,284550
229,2,326096
168,6,1138032
563,4,4337352
520,1,311480
408,2,551616
270,2,369900
503,4,2164912
487,1,315576
265,7,2337300
499,3,3140706
191,1,322790
335,1,554760
86,5,928370
360,5,2073600
34,1,53346
210,2,736680
568,6,2307216
317,3,592473
121,5,920810
194,1,255886
39,5,371865
383,2,1745714
579,3,927558
564,5,1934520
413,4,1001112
449,7,3730741
558,5,5786460
424,6,5584080
573,1,381045
384,3,1463040
571,7,9812635
191,1,236267
224,5,1776320
38,7,510720
403,1,990574
137,1,149467
226,7,2346106
261,1,531918
553,3,3961692
519,7,6139770
368,5,1497760
188,7,1308104
207,6,2141208
498,7,8045688
240,5,1156800
115,1,149385
448,7,7200256
208,7,1115296
94,7,1585780
535,6,5039700
149,2,194296
277,4,1490260
306,3,1136484
347,4,3363124
335,3,1935630
344,4,2196096
535,6,3036660
167,4,935868
291,5,1697985
565,5,6274325
43,4,270900
412,7,2705192
303,6,2608830
379,1,737913
518,3,3097122
334,4,1481624
67,2,230212
557,7,6807654
129,5,1075860
47,6,480246
199,7,3061814
178,1,117658
99,1,105336
407,4,1709400
95,5,1163275
47,4,371112
584,6,2785680
564,5,3925440
287,3,510573
336,7,2326128
581,7,4315087
161,4,780528
141,6,446688
220,7,3734500
448,4,1220352
58,3,352002
438,6,2133936
208,7,3469648
163,1,278893
522,7,3504186
70,3,438480
128,7,551936
175,7,932225
417,6,1283526
105,2,342720
327,1,499002
280,6,3588480
154,5,917070
584,1,495232
167,2,249498
284,6,1910184
388,2,1114336
231,1,197736
408,7,4755240
575,3,1131600
399,5,1530165
593,5,3469050
472,3,2561544
238,1,342720
512,5,3043840
598,2,1203176
299,2,420992
110,5,959200
218,7,2488906
522,1,1137960
58,1,53650
432,7,1515024
290,6,2618700
393,1,742770
362,6,4708896
99,7,1724877
302,2,1172968
107,6,399966
555,7,3092460
472,4,4416032
179,2,831634
270,7,2542050
222,2,1022976
318,4,1232568
150,4,904200
234,3,617058
404,4,1106960
239,6,1941636
60,2,241680
596,3,2335128
215,7,3484075
318,3,1164834
367,4,2407520
597,5,7202805
238,6,3524304
518,5,5920740
564,5,6956940
361,1,633555
49,1,106428
191,7,2375849
598,6,3785340
105,6,1487430
529,1,1240505
589,4,4603624
79,6,927144
56,2,276416
485,4,970000
592,3,1058496
243,1,244215
169,2,351182
171,1,369531
534,4,4987560
386,7,2588516
585,7,7710885
226,6,904452
95,7,1495585
358,4,773280
133,3,614061
395,5,3786075
151,2,420988
459,4,3914352
301,5,2757160
479,2,1294258
469,7,2225874
78,6,316368
285,5,1420725
109,6,1300152
112,4,486080
131,7,1013285
260,6,2614560
487,5,4344040
40,4,238880
79,1,173247
548,5,2855080
227,5,2348315
86,4,202272
41,5,157645
536,1,805608
356,5,1171240
267,5,1787565
295,1,582625
568,1,885512
552,1,735816
87,5,377580
430,6,6434520
453,5,4104180
421,3,1222584
341,5,1525975
450,5,4027500
506,5,6241510
167,4,1203736
99,6,833382
313,7,2026675
193,3,1182897
313,2,1407248
49,5,414050
530,5,3002450
54,6,270540
545,5,4768750
184,5,1483960
142,1,165572
563,7,9284996
416,2,599872
502,4,1865432
524,6,7784544
165,5,1041975
518,3,3241644
107,1,158895
246,2,1004664
348,4,737760
48,7,430416
154,2,733040
265,1,616390
422,7,4303978
583,6,7922970
165,6,1033560
50,4,480400
356,6,1117128
357,1,803607
296,6,3536016
90,1,183600
223,2,515576
405,1,659745
500,1,1048500
417,2,541266
381,5,3261360
238,1,295834
452,5,4759560
392,4,2527616
162,3,357210
550,6,6784800
575,3,3903675
310,4,2651120
278,3,1047504
489,5,4479240
348,1,717576
241,2,916282
41,6,424596
323,3,1162800
220,7,1869560
138,1,330648
334,5,3704060
409,5,4867100
586,2,1908016
271,3,695928
335,5,1222750
90,2,406620
497,2,1574496
186,7,2214702
394,6,1557876
273,4,1489488
373,7,1885142
195,6,1955070
189,7,1915704
546,2,2384928
159,3,277614
210,4,757680
307,1,405547
548,1,1143676
463,6,3358602
366,4,3023160
421,1,659286
103,6,319506
213,3,678618
474,2,1223868
249,3,1723329
298,5,1869950
291,4,1099980
162,7,2002644
196,1,450408
563,5,2871300
434,1,552482
317,4,2953172
320,6,4362240
405,7,7081830
85,6,1261230
76,2,195624
405,2,1792530
51,5,602820
114,6,557460
145,2,318130
283,5,3428545
323,6,4775232
393,4,1743348
82,2,358832
44,2,94072
186,3,1150038
401,3,993678
257,3,1869675
367,2,1801970
102,1,110772
310,7,2054990
340,5,1960100
338,6,4889508
107,3,511674
216,4,964224
561,2,2426886
440,3,2779920
62,5,366420
88,7,497112
503,1,279165
159,6,816624
275,2,317900
36,4,125424
376,2,1472416
222,4,1619712
315,3,1271970
140,5,1584100
87,7,775257
385,6,4765530
550,7,7326550
140,1,145880
290,5,1738550
147,2,691488
326,5,2000010
186,1,270258
293,5,2603305
455,5,4081350
496,1,395808
298,6,2810736
382,7,3703490
301,5,2526895
103,6,389958
301,1,627284
90,4,244080
38,2,172520
150,2,472200
516,4,1114560
521,1,282382
129,5,666285
195,4,1202760
211,2,943592
301,3,1604631
362,1,321818
129,4,336432
217,2,392336
290,4,2768920
532,2,594776
421,7,4880232
140,3,742980
389,2,849576
83,5,714630
392,7,5380984
599,2,2033006
441,7,2648646
91,1,75985
198,1,413226
322,6,1586172
382,1,375506
508,6,7211568
80,3,352080
58,2,250096
137,6,1854432
556,6,3085800
516,6,1591344
275,7,3632475
554,4,4664680
561,6,6493014
82,1,154242
312,6,3526848
431,3,1373166
63,6,268002
483,7,3898293
64,4,346112
382,7,2406600
485,7,3364445
158,4,418384
548,7,8573460
258,1,319146
466,2,1523820
60,6,192960
94,4,644840
545,5,3992125
219,3,681309
334,5,3640600
237,6,868842
158,6,934728
221,3,555594
402,1,465516
502,6,3825240
287,4,1288056
442,2,1854632
323,4,1506472
82,4,191552
77,4,745052
570,1,969000
203,7,1693832
142,1,167418
448,7,3970176
421,1,515304
209,1,414238
548,2,631296
557,1,991460
425,3,2084625
477,5,1216350
509,6,1661376
561,5,3015375
296,6,3349536
362,2,843460
357,1,554421
308,6,3781008
507,6,4855032
316,4,2064112
405,7,6404265
469,1,240597
291,2,1142466
168,7,871416
160,2,177280
44,4,167728
130,2,446680
285,4,1928880
356,3,947316
348,3,2080692
514,2,2318140
539,2,2686376
113,2,199784
371,6,1384572
519,3,2167344
586,4,4146536
423,6,3154734
134,2,188672
455,1,992810
509,5,4079635
598,4,3064152
36,2,141624
416,5,3409120
555,4,5228100
233,2,423128
154,3,469392
217,2,1006446
122,4,273280
559,4,2352272
365,6,5074230
387,3,978723
464,7,4017776
585,1,768690
574,3,1622124
438,4,3973536
118,3,881814
67,7,1031331
376,5,4698120
274,5,1390550
418,7,5430656
473,5,1922745
455,2,2032030
57,5,309510
109,4,715912
413,5,3764495
495,1,486090
429,2,1626768
402,1,881184
85,2,352070
64,5,581760
172,4,439632
43,2,100362
376,1,833216
290,1,316100
484,6,6173904
367,7,5135431
194,6,1155852
282,2,962748
143,4,1425424
472,7,5867904
161,4,510048
327,2,1084332
402,7,4190046
144,2,229248
504,6,5137776
537,1,1048761
366,5,1337730
350,6,4248300
206,1,106914
509,3,2632548
127,7,924560
244,6,3034872
388,2,1314544
237,2,1076928
589,6,4237266
316,3,823812
520,6,2171520
480,1,951840
556,6,4510272
518,7,3085726
559,5,4818580
44,2,184976
572,2,2619760
58,7,875742
445,3,1136085
91,3,520338
160,4,526720
395,3,811725
126,3,421092
551,7,3139598
536,1,1200640
56,7,274008
170,1,270810
253,5,1857020
84,4,606144
52,1,40612
60,3,105480
183,1,333792
202,3,346632
110,5,1184150
59,6,774552
194,6,1106964
398,5,3156140
350,3,2074800
270,6,3985200
312,2,504816
43,7,377755
59,2,177708
207,2,1030032
55,5,358600
146,4,1022000
437,2,1276040
429,1,581724
299,3,2234427
243,1,266814
331,3,2015790
264,7,2400552
160,7,2741760
79,5,952740
536,7,4202240
556,3,2855616
190,6,1492260
437,2,1151932
152,1,177536
238,4,665448
153,4,607716
232,1,492536
403,2,495690
41,2,135546
265,3,1240200
495,3,870210
107,4,216140
350,2,670600
77,5,512820
247,3,1316757
573,1,1297845
383,1,852941
70,6,989940
248,1,565936
112,6,1659168
230,7,3403540
31,4,127968
118,1,272344
241,2,1132218
467,7,4959073
358,5,2715430
380,4,2649360
359,3,1908444
66,7,294294
480,7,5107200
523,7,9148839
336,4,1409856
129,2,471366
31,2,135470
266,3,1347024
394,1,941660
122,5,676490
403,5,3749915
104,6,1135680
74,5,761460
335,5,4066900
362,4,2680248
198,4,1256904
424,1,360824
32,6,273024
483,1,602301
149,1,265518
420,4,4141200
318,4,2343024
65,5,366275
67,7,1052436
589,1,382850
131,6,820584
70,3,258720
566,6,7410072
472,2,1407504
246,7,2304036
347,4,1175636
290,7,4943050
131,2,305492
183,5,2076135
386,2,484816
265,3,869730
446,6,4335120
